"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:34:46.0638367","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFile","C:\Windows\SysWOW64\edputil.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:34:46.0638621","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFileMapping","C:\Windows\SysWOW64\edputil.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"10:34:46.0638686","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryStandardInformationFile","C:\Windows\SysWOW64\edputil.dll","SUCCESS","AllocationSize: 94,208, EndOfFile: 93,696, NumberOfLinks: 2, DeletePending: False, Directory: False"
"10:34:46.0638863","雷小伊脱机日常 Beta 1.6.24.exe","1496","ReadFile","C:\Windows\SysWOW64\edputil.dll","SUCCESS","Offset: 0, Length: 93,696, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:34:46.0644387","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFileMapping","C:\Windows\SysWOW64\edputil.dll","SUCCESS","SyncType: SyncTypeOther"
"10:34:46.0645809","雷小伊脱机日常 Beta 1.6.24.exe","1496","Load Image","C:\Windows\SysWOW64\edputil.dll","SUCCESS","Image Base: 0x721d0000, Image Size: 0x1b000"
"10:34:46.0650819","雷小伊脱机日常 Beta 1.6.24.exe","1496","Thread Create","","SUCCESS","Thread ID: 9740"
"10:34:46.0651034","雷小伊脱机日常 Beta 1.6.24.exe","1496","CloseFile","C:\Windows\SysWOW64\edputil.dll","SUCCESS",""
"10:34:46.0653508","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFile","C:\Windows\SysWOW64\edputil.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:34:46.0653715","雷小伊脱机日常 Beta 1.6.24.exe","1496","QuerySecurityFile","C:\Windows\SysWOW64\edputil.dll","BUFFER OVERFLOW","Information: Owner"
"10:34:46.0653770","雷小伊脱机日常 Beta 1.6.24.exe","1496","QuerySecurityFile","C:\Windows\SysWOW64\edputil.dll","SUCCESS","Information: Owner"
"10:34:46.0653821","雷小伊脱机日常 Beta 1.6.24.exe","1496","CloseFile","C:\Windows\SysWOW64\edputil.dll","SUCCESS",""
"10:34:46.0656339","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0656390","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:34:46.0657235","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Explorer","REPARSE","Desired Access: Query Value"
"10:34:46.0657323","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0657438","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0657479","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:34:46.0657553","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0657665","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: Name"
"10:34:46.0657727","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0657812","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Classes\Folder\Progid","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0657897","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0657939","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\Folder\Progid","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0658106","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:34:46.0658161","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0658214","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0658251","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:34:46.0658322","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Classes\Folder","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0658391","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\Folder","SUCCESS","Desired Access: Query Value"
"10:34:46.0658524","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\Folder","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0658585","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: Name"
"10:34:46.0658635","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0658698","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Classes\Folder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:34:46.0658757","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\Folder\URL Protocol","NAME NOT FOUND","Length: 12"
"10:34:46.0658832","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\Folder","SUCCESS",""
"10:34:46.0659688","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFile","C:\Users\1\Desktop","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:34:46.0659789","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryBasicInformationFile","C:\Users\1\Desktop","SUCCESS","CreationTime: 2025/12/22 14:50:41, LastAccessTime: 2025/12/31 10:34:46, LastWriteTime: 2025/12/31 10:34:28, ChangeTime: 2025/12/31 10:34:28, FileAttributes: RD"
"10:34:46.0659855","雷小伊脱机日常 Beta 1.6.24.exe","1496","CloseFile","C:\Users\1\Desktop","SUCCESS",""
"10:34:46.0660124","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0660201","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:34:46.0660274","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Desired Access: Read"
"10:34:46.0660354","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0660420","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:34:46.0660463","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}\","SUCCESS","Desired Access: Read"
"10:34:46.0660536","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume","SUCCESS",""
"10:34:46.0660588","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}\Generation","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:34:46.0660649","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2\CPC\Volume\{15c8ad86-cc2e-49e4-9700-5dc43b21d066}","SUCCESS",""
"10:34:46.0660834","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:34:46.0660962","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryRemoteProtocolInformation","C:\","INVALID PARAMETER",""
"10:34:46.0661088","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryDirectory","C:\Users","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: Users, 2: Users"
"10:34:46.0661236","雷小伊脱机日常 Beta 1.6.24.exe","1496","CloseFile","C:\","SUCCESS",""
"10:34:46.0661421","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0661459","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:34:46.0661541","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{75847177-F077-4171-BD2C-A6BB2164FBD0}\InProcServer32","SUCCESS","Desired Access: Query Value"
"10:34:46.0661621","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0661668","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: %SystemRoot%\system32\windows.storage.dll"
"10:34:46.0661740","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS",""
"10:34:46.0661963","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0662000","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:34:46.0662069","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{75847177-F077-4171-BD2C-A6BB2164FBD0}\InProcServer32","SUCCESS","Desired Access: Query Value"
"10:34:46.0662129","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0662172","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: %SystemRoot%\system32\windows.storage.dll"
"10:34:46.0662233","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS",""
"10:34:46.0662738","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFile","C:\Users","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:34:46.0662862","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryRemoteProtocolInformation","C:\Users","INVALID PARAMETER",""
"10:34:46.0662969","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryDirectory","C:\Users\1","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: 1, 2: 1"
"10:34:46.0663080","雷小伊脱机日常 Beta 1.6.24.exe","1496","CloseFile","C:\Users","SUCCESS",""
"10:34:46.0663241","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0663279","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:34:46.0663359","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{75847177-F077-4171-BD2C-A6BB2164FBD0}\InProcServer32","SUCCESS","Desired Access: Query Value"
"10:34:46.0663445","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0663506","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: %SystemRoot%\system32\windows.storage.dll"
"10:34:46.0663575","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS",""
"10:34:46.0664071","雷小伊脱机日常 Beta 1.6.24.exe","1496","CreateFile","C:\Users\1","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:34:46.0664292","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryRemoteProtocolInformation","C:\Users\1","INVALID PARAMETER",""
"10:34:46.0664411","雷小伊脱机日常 Beta 1.6.24.exe","1496","QueryDirectory","C:\Users\1\Desktop","SUCCESS","FileInformationClass: FileIdBothDirectoryInformation, Filter: Desktop, 2: Desktop"
"10:34:46.0664542","雷小伊脱机日常 Beta 1.6.24.exe","1496","CloseFile","C:\Users\1","SUCCESS",""
"10:34:46.0664727","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0664782","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:34:46.0665011","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{75847177-F077-4171-BD2C-A6BB2164FBD0}\InProcServer32","SUCCESS","Desired Access: Query Value"
"10:34:46.0665091","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0665257","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: %SystemRoot%\system32\windows.storage.dll"
"10:34:46.0665332","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS",""
"10:34:46.0665545","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:34:46.0665584","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:34:46.0665659","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{75847177-F077-4171-BD2C-A6BB2164FBD0}\InProcServer32","SUCCESS","Desired Access: Query Value"
"10:34:46.0665726","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0665771","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryValue","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: %SystemRoot%\system32\windows.storage.dll"
"10:34:46.0665884","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegCloseKey","HKCR\WOW6432Node\CLSID\{75847177-f077-4171-bd2c-a6bb2164fbd0}\InProcServer32","SUCCESS",""
"10:34:46.0666306","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0666347","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: Name"
"10:34:46.0666427","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\WOW6432Node\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0666544","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0666592","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0667164","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\PackagedCom","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"10:34:46.0667210","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0667336","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\PackagedCom\ClassIndex","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"10:34:46.0667378","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\PackagedCom\ClassIndex\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0678382","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:34:46.0678466","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0678527","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0678585","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:34:46.0678785","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Classes\Directory","SUCCESS","Desired Access: Read"
"10:34:46.0678859","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCU\Software\Classes\Directory","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0678928","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes\Directory","SUCCESS","Query: Name"
"10:34:46.0678989","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes\Directory","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0679043","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes\Directory","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0679087","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Classes\Directory\ShellEx\PropertyHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0679183","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\Directory\ShellEx\PropertyHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0679287","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:34:46.0679338","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0679456","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0679507","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:34:46.0679571","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Classes\Folder","NAME NOT FOUND","Desired Access: Read"
"10:34:46.0679645","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\Folder","SUCCESS","Desired Access: Read"
"10:34:46.0679702","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegSetInfoKey","HKCR\Folder","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:34:46.0679755","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: Name"
"10:34:46.0679809","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0679885","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCU\Software\Classes\Folder\ShellEx\PropertyHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0679957","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCR\Folder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:34:46.0679996","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegOpenKey","HKCR\Folder\ShellEx\PropertyHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:34:46.0680066","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:34:46.0680115","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0680168","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:34:46.0680206","雷小伊脱机日常 Beta 1.6.24.exe","1496","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
